station,timestamp [UTC+0],precipitation [mm per Hourly],temperature [degree],sun radiation [W per squared m]
MVE,2020-03-10T08:00:00,1.5,-2.7,32
MVE,2020-03-10T09:00:00,2.4,-2.8,53
MVE,2020-03-10T10:00:00,2.4,-2.3,71
MVE,2020-03-10T11:00:00,2.6,-2.3,94
MVE,2020-03-10T12:00:00,2.1,-1.8,125
MVE,2020-03-10T13:00:00,1.7,-0.7,114
MVE,2020-03-10T14:00:00,1.6,0.2,110
MVE,2020-03-10T15:00:00,3.0,0.5,54
MVE,2020-03-10T16:00:00,2.3,0.7,27
MVE,2020-03-10T17:00:00,1.6,1.1,20
MVE,2020-03-10T18:00:00,1.2,1.7,4
MVE,2020-03-10T19:00:00,0.6,1.9,2
MVE,2020-03-10T20:00:00,0.8,2.1,3
MVE,2020-03-10T21:00:00,0.3,2.4,2
MVE,2020-03-10T22:00:00,0.0,3.2,2
MVE,2020-03-10T23:00:00,0.0,3.8,2
MVE,2020-03-11T00:00:00,0.0,4.2,2
MVE,2020-03-11T01:00:00,0.1,3.5,3
MVE,2020-03-11T02:00:00,0.0,3.3,2
MVE,2020-03-11T03:00:00,0.1,3.5,3
MVE,2020-03-11T04:00:00,0.0,4.2,2
MVE,2020-03-11T05:00:00,0.0,3.5,3
MVE,2020-03-11T06:00:00,0.0,3.9,4
MVE,2020-03-11T07:00:00,0.0,4.5,62
MVE,2020-03-11T08:00:00,0.0,5.0,240
MVE,2020-03-11T09:00:00,0.0,6.0,441
MVE,2020-03-11T10:00:00,0.0,6.7,597
MVE,2020-03-11T11:00:00,0.0,7.1,681
MVE,2020-03-11T12:00:00,0.0,7.9,742
MVE,2020-03-11T13:00:00,0.0,8.8,707
MVE,2020-03-11T14:00:00,0.0,8.8,639
MVE,2020-03-11T15:00:00,0.0,8.8,512
MVE,2020-03-11T16:00:00,0.0,8.8,342
MVE,2020-03-11T17:00:00,0.0,7.8,145
MVE,2020-03-11T18:00:00,0.0,5.1,13
MVE,2020-03-11T19:00:00,0.0,3.2,3
MVE,2020-03-11T20:00:00,0.0,3.4,3
MVE,2020-03-11T21:00:00,0.0,3.6,3
MVE,2020-03-11T22:00:00,0.0,3.4,2
MVE,2020-03-11T23:00:00,0.0,2.9,3
MVE,2020-03-12T00:00:00,0.0,2.8,2
MVE,2020-03-12T01:00:00,0.0,2.8,3
MVE,2020-03-12T02:00:00,0.0,1.7,3
MVE,2020-03-12T03:00:00,0.0,2.0,3
MVE,2020-03-12T04:00:00,0.0,1.7,3
MVE,2020-03-12T05:00:00,0.0,3.1,3
MVE,2020-03-12T06:00:00,0.0,2.2,4
MVE,2020-03-12T07:00:00,0.0,5.3,30
MVE,2020-03-12T08:00:00,0.0,9.3,302
MVE,2020-03-12T09:00:00,0.0,11.2,452
MVE,2020-03-12T10:00:00,0.0,12.5,619
MVE,2020-03-12T11:00:00,0.0,13.0,779
MVE,2020-03-12T12:00:00,0.0,12.6,657
MVE,2020-03-12T13:00:00,0.0,12.8,579
MVE,2020-03-12T14:00:00,0.0,12.5,376
MVE,2020-03-12T15:00:00,0.0,12.6,389
MVE,2020-03-12T16:00:00,0.0,11.6,184
MVE,2020-03-12T17:00:00,0.0,10.5,37
MVE,2020-03-12T18:00:00,0.0,7.9,7
MVE,2020-03-12T19:00:00,0.3,7.2,3
MVE,2020-03-12T20:00:00,0.1,6.8,3
MVE,2020-03-12T21:00:00,0.5,5.9,3
MVE,2020-03-12T22:00:00,1.7,5.2,3
MVE,2020-03-12T23:00:00,1.7,4.8,2
MVE,2020-03-13T00:00:00,1.3,4.6,2
MVE,2020-03-13T01:00:00,0.2,4.3,3
MVE,2020-03-13T02:00:00,0.1,4.0,2
MVE,2020-03-13T03:00:00,0.0,3.8,3
MVE,2020-03-13T04:00:00,0.0,3.5,2
MVE,2020-03-13T05:00:00,0.0,3.2,3
MVE,2020-03-13T06:00:00,0.0,3.0,5
MVE,2020-03-13T07:00:00,0.0,2.8,76
MVE,2020-03-13T08:00:00,0.0,3.2,254
MVE,2020-03-13T09:00:00,0.0,2.4,361
MVE,2020-03-13T10:00:00,0.0,2.5,387
MVE,2020-03-13T11:00:00,0.0,2.4,374
MVE,2020-03-13T12:00:00,0.0,3.2,445
MVE,2020-03-13T13:00:00,0.0,4.2,609
MVE,2020-03-13T14:00:00,0.0,4.7,690
MVE,2020-03-13T15:00:00,0.0,4.5,522
MVE,2020-03-13T16:00:00,0.0,4.2,351
MVE,2020-03-13T17:00:00,0.0,3.3,157
MVE,2020-03-13T18:00:00,0.0,1.3,14
MVE,2020-03-13T19:00:00,0.0,0.7,3
MVE,2020-03-13T20:00:00,0.0,0.4,2
MVE,2020-03-13T21:00:00,0.0,0.9,3
MVE,2020-03-13T22:00:00,0.0,0.7,3
MVE,2020-03-13T23:00:00,0.0,1.0,3
MVE,2020-03-14T00:00:00,0.0,0.7,3
MVE,2020-03-14T01:00:00,0.0,0.8,3
MVE,2020-03-14T02:00:00,0.0,0.6,3
MVE,2020-03-14T03:00:00,0.0,0.0,2
MVE,2020-03-14T04:00:00,0.0,0.2,2
MVE,2020-03-14T05:00:00,0.0,-0.7,2
MVE,2020-03-14T06:00:00,0.0,-1.1,6
MVE,2020-03-14T07:00:00,0.0,-0.8,51
MVE,2020-03-14T08:00:00,0.0,-0.2,148
MVE,2020-03-14T09:00:00,0.0,0.5,313
MVE,2020-03-14T10:00:00,0.0,1.0,280
MVE,2020-03-14T11:00:00,0.0,1.6,314
MVE,2020-03-14T12:00:00,0.0,2.8,522
MVE,2020-03-14T13:00:00,0.0,3.0,538
MVE,2020-03-14T14:00:00,0.0,3.9,451
MVE,2020-03-14T15:00:00,0.0,3.8,203
MVE,2020-03-14T16:00:00,0.0,4.4,283
MVE,2020-03-14T17:00:00,0.0,3.8,110
MVE,2020-03-14T18:00:00,0.0,2.8,11
MVE,2020-03-14T19:00:00,0.0,1.6,3
MVE,2020-03-14T20:00:00,0.0,0.4,2
MVE,2020-03-14T21:00:00,0.0,0.2,2
MVE,2020-03-14T22:00:00,0.0,-1.2,2
MVE,2020-03-14T23:00:00,0.0,-1.0,2
MVE,2020-03-15T00:00:00,0.0,-1.1,2
MVE,2020-03-15T01:00:00,0.0,-1.0,2
MVE,2020-03-15T02:00:00,0.0,-1.2,2
MVE,2020-03-15T03:00:00,0.0,-1.7,2
MVE,2020-03-15T04:00:00,0.0,-1.5,2
MVE,2020-03-15T05:00:00,0.0,-1.5,2
MVE,2020-03-15T06:00:00,0.0,-1.9,5
MVE,2020-03-15T07:00:00,0.0,-0.7,58
MVE,2020-03-15T08:00:00,0.0,1.3,311
MVE,2020-03-15T09:00:00,0.0,2.9,497
MVE,2020-03-15T10:00:00,0.0,4.2,636
MVE,2020-03-15T11:00:00,0.0,5.6,721
MVE,2020-03-15T12:00:00,0.0,6.7,778
MVE,2020-03-15T13:00:00,0.0,7.8,739
MVE,2020-03-15T14:00:00,0.0,8.5,667
MVE,2020-03-15T15:00:00,0.0,8.2,536
MVE,2020-03-15T16:00:00,0.0,7.2,370
MVE,2020-03-15T17:00:00,0.0,6.4,160
MVE,2020-03-15T18:00:00,0.0,4.8,15
MVE,2020-03-15T19:00:00,0.0,3.5,3
MVE,2020-03-15T20:00:00,0.0,3.0,3
MVE,2020-03-15T21:00:00,0.0,2.6,3
MVE,2020-03-15T22:00:00,0.0,2.3,3
MVE,2020-03-15T23:00:00,0.0,2.2,2
MVE,2020-03-16T00:00:00,0.0,2.1,2
MVE,2020-03-16T01:00:00,0.0,1.7,3
MVE,2020-03-16T02:00:00,0.0,1.5,3
MVE,2020-03-16T03:00:00,0.0,1.4,3
MVE,2020-03-16T04:00:00,0.0,1.1,3
MVE,2020-03-16T05:00:00,0.0,1.1,3
MVE,2020-03-16T06:00:00,0.0,1.1,6
MVE,2020-03-16T07:00:00,0.0,1.4,61
MVE,2020-03-16T08:00:00,0.0,2.4,320
MVE,2020-03-16T09:00:00,0.0,3.7,500
MVE,2020-03-16T10:00:00,0.0,5.1,640
MVE,2020-03-16T11:00:00,0.0,6.4,719
MVE,2020-03-16T12:00:00,0.0,7.3,783
MVE,2020-03-16T13:00:00,0.0,8.3,710
MVE,2020-03-16T14:00:00,0.0,9.1,653
MVE,2020-03-16T15:00:00,0.0,9.8,544
MVE,2020-03-16T16:00:00,0.0,10.2,358
MVE,2020-03-16T17:00:00,0.0,9.1,139
MVE,2020-03-16T18:00:00,0.0,7.2,24
MVE,2020-03-16T19:00:00,0.0,6.2,3
MVE,2020-03-16T20:00:00,0.0,4.3,3
MVE,2020-03-16T21:00:00,0.0,4.1,3
MVE,2020-03-16T22:00:00,0.0,3.0,3
MVE,2020-03-16T23:00:00,0.0,2.8,3
MVE,2020-03-17T00:00:00,0.0,2.7,2
MVE,2020-03-17T01:00:00,0.0,2.7,3
MVE,2020-03-17T02:00:00,0.0,1.8,3
MVE,2020-03-17T03:00:00,0.0,1.6,3
MVE,2020-03-17T04:00:00,0.0,0.8,3
MVE,2020-03-17T05:00:00,0.0,1.6,3
MVE,2020-03-17T06:00:00,0.0,2.1,8
MVE,2020-03-17T07:00:00,0.0,3.8,81
MVE,2020-03-17T08:00:00,0.0,5.0,291
MVE,2020-03-17T09:00:00,0.0,5.8,482
MVE,2020-03-17T10:00:00,0.0,6.9,596
MVE,2020-03-17T11:00:00,0.0,8.2,686
MVE,2020-03-17T12:00:00,0.0,9.5,762
MVE,2020-03-17T13:00:00,0.0,10.1,728
MVE,2020-03-17T14:00:00,0.0,10.2,656
MVE,2020-03-17T15:00:00,0.0,11.1,531
MVE,2020-03-17T16:00:00,0.0,10.9,361
MVE,2020-03-17T17:00:00,0.0,10.1,164
MVE,2020-03-17T18:00:00,0.0,6.6,20
MVE,2020-03-17T19:00:00,0.0,5.7,2
MVE,2020-03-17T20:00:00,0.0,5.7,3
MVE,2020-03-17T21:00:00,0.0,5.1,3
MVE,2020-03-17T22:00:00,0.0,5.1,3
MVE,2020-03-17T23:00:00,0.0,4.5,3
MVE,2020-03-18T00:00:00,0.0,4.2,3
MVE,2020-03-18T01:00:00,0.0,3.6,3
MVE,2020-03-18T02:00:00,0.0,3.3,3
MVE,2020-03-18T03:00:00,0.0,2.3,3
MVE,2020-03-18T04:00:00,0.0,2.7,3
MVE,2020-03-18T05:00:00,0.0,1.8,3
MVE,2020-03-18T06:00:00,0.0,2.4,6
MVE,2020-03-18T07:00:00,0.0,3.9,71
MVE,2020-03-18T08:00:00,0.0,6.2,322
MVE,2020-03-18T09:00:00,0.0,7.1,501
MVE,2020-03-18T10:00:00,0.0,9.3,640
MVE,2020-03-18T11:00:00,0.0,10.6,724
MVE,2020-03-18T12:00:00,0.0,11.6,777
MVE,2020-03-18T13:00:00,0.0,12.3,745
MVE,2020-03-18T14:00:00,0.0,12.8,674
MVE,2020-03-18T15:00:00,0.0,12.9,540
MVE,2020-03-18T16:00:00,0.0,12.8,368
MVE,2020-03-18T17:00:00,0.0,11.8,170
MVE,2020-03-18T18:00:00,0.0,9.0,21
MVE,2020-03-18T19:00:00,0.0,5.8,4
MVE,2020-03-18T20:00:00,0.0,6.2,2
MVE,2020-03-18T21:00:00,0.0,6.1,2
MVE,2020-03-18T22:00:00,0.0,5.3,3
MVE,2020-03-18T23:00:00,0.0,4.8,3
MVE,2020-03-19T00:00:00,0.0,4.8,2
MVE,2020-03-19T01:00:00,0.0,3.9,3
MVE,2020-03-19T02:00:00,0.0,3.8,3
MVE,2020-03-19T03:00:00,0.0,3.8,3
MVE,2020-03-19T04:00:00,0.0,3.3,3
MVE,2020-03-19T05:00:00,0.0,3.6,2
MVE,2020-03-19T06:00:00,0.0,4.0,7
MVE,2020-03-19T07:00:00,0.0,5.9,78
MVE,2020-03-19T08:00:00,0.0,7.4,328
MVE,2020-03-19T09:00:00,0.0,8.3,506
MVE,2020-03-19T10:00:00,0.0,9.5,648
MVE,2020-03-19T11:00:00,0.0,10.7,731
MVE,2020-03-19T12:00:00,0.0,11.4,786
MVE,2020-03-19T13:00:00,0.0,12.3,755
MVE,2020-03-19T14:00:00,0.0,12.3,682
MVE,2020-03-19T15:00:00,0.0,12.6,552
MVE,2020-03-19T16:00:00,0.0,12.4,379
MVE,2020-03-19T17:00:00,0.0,11.7,178
MVE,2020-03-19T18:00:00,0.0,9.1,22
MVE,2020-03-19T19:00:00,0.0,7.5,3
MVE,2020-03-19T20:00:00,0.0,5.8,3
MVE,2020-03-19T21:00:00,0.0,5.6,2
MVE,2020-03-19T22:00:00,0.0,5.9,3
MVE,2020-03-19T23:00:00,0.0,4.9,3
MVE,2020-03-20T00:00:00,0.0,4.6,3
MVE,2020-03-20T01:00:00,0.0,4.6,3
MVE,2020-03-20T02:00:00,0.0,4.6,3
MVE,2020-03-20T03:00:00,0.0,4.5,3
MVE,2020-03-20T04:00:00,0.0,3.4,3
MVE,2020-03-20T05:00:00,0.0,3.3,2
MVE,2020-03-20T06:00:00,0.0,3.0,10
MVE,2020-03-20T07:00:00,0.0,5.0,83
MVE,2020-03-20T08:00:00,0.0,6.4,332
MVE,2020-03-20T09:00:00,0.0,7.5,510
MVE,2020-03-20T10:00:00,0.0,8.4,653
MVE,2020-03-20T11:00:00,0.0,9.3,742
MVE,2020-03-20T12:00:00,0.0,9.1,430
MVE,2020-03-20T13:00:00,0.0,9.5,418
MVE,2020-03-20T14:00:00,0.0,10.6,562
MVE,2020-03-20T15:00:00,0.0,9.6,137
MVE,2020-03-20T16:00:00,0.0,7.9,28
MVE,2020-03-20T17:00:00,0.1,5.9,11
MVE,2020-03-20T18:00:00,0.2,4.8,5
MVE,2020-03-20T19:00:00,0.0,5.0,2
MVE,2020-03-20T20:00:00,0.0,6.7,2
MVE,2020-03-20T21:00:00,0.0,5.3,3
MVE,2020-03-20T22:00:00,0.0,4.4,3
MVE,2020-03-20T23:00:00,0.0,4.1,3
MVE,2020-03-21T00:00:00,0.0,3.2,3
MVE,2020-03-21T01:00:00,0.0,2.4,3
MVE,2020-03-21T02:00:00,0.0,2.4,2
MVE,2020-03-21T03:00:00,0.0,2.1,3
MVE,2020-03-21T04:00:00,0.0,1.7,3
MVE,2020-03-21T05:00:00,0.0,1.4,3
MVE,2020-03-21T06:00:00,0.0,1.1,10
MVE,2020-03-21T07:00:00,0.0,2.8,90
MVE,2020-03-21T08:00:00,0.0,5.0,331
MVE,2020-03-21T09:00:00,0.0,6.1,512
MVE,2020-03-21T10:00:00,0.0,7.4,654
MVE,2020-03-21T11:00:00,0.0,8.6,741
MVE,2020-03-21T12:00:00,0.0,9.7,791
MVE,2020-03-21T13:00:00,0.0,10.2,763
MVE,2020-03-21T14:00:00,0.0,10.6,682
MVE,2020-03-21T15:00:00,0.0,10.7,557
MVE,2020-03-21T16:00:00,0.0,10.5,365
MVE,2020-03-21T17:00:00,0.0,10.1,178
MVE,2020-03-21T18:00:00,0.0,8.1,28
MVE,2020-03-21T19:00:00,0.0,5.5,3
MVE,2020-03-21T20:00:00,0.0,4.7,3
MVE,2020-03-21T21:00:00,0.0,4.2,3
MVE,2020-03-21T22:00:00,0.0,4.4,2
MVE,2020-03-21T23:00:00,0.0,4.1,3
MVE,2020-03-22T00:00:00,0.0,3.1,3
MVE,2020-03-22T01:00:00,0.0,3.4,3
MVE,2020-03-22T02:00:00,0.0,2.6,3
MVE,2020-03-22T03:00:00,0.0,2.3,3
MVE,2020-03-22T04:00:00,0.0,2.4,3
MVE,2020-03-22T05:00:00,0.0,2.4,3
MVE,2020-03-22T06:00:00,0.0,2.3,7
MVE,2020-03-22T07:00:00,0.0,2.1,43
MVE,2020-03-22T08:00:00,0.0,2.4,121
MVE,2020-03-22T09:00:00,0.0,3.6,407
MVE,2020-03-22T10:00:00,0.0,4.0,416
MVE,2020-03-22T11:00:00,0.0,6.9,738
MVE,2020-03-22T12:00:00,0.0,8.1,800
MVE,2020-03-22T13:00:00,0.0,9.2,785
MVE,2020-03-22T14:00:00,0.0,8.8,699
MVE,2020-03-22T15:00:00,0.0,8.4,560
MVE,2020-03-22T16:00:00,0.0,7.5,370
MVE,2020-03-22T17:00:00,0.0,6.3,176
MVE,2020-03-22T18:00:00,0.0,4.5,28
MVE,2020-03-22T19:00:00,0.0,2.8,3
MVE,2020-03-22T20:00:00,0.0,1.5,3
MVE,2020-03-22T21:00:00,0.0,0.6,2
MVE,2020-03-22T22:00:00,0.0,0.8,3
MVE,2020-03-22T23:00:00,0.0,0.7,3
MVE,2020-03-23T00:00:00,0.0,0.2,3
MVE,2020-03-23T01:00:00,0.0,-0.2,2
MVE,2020-03-23T02:00:00,0.0,-0.5,2
MVE,2020-03-23T03:00:00,0.0,-0.5,2
MVE,2020-03-23T04:00:00,0.0,-0.8,2
MVE,2020-03-23T05:00:00,0.0,-0.8,2
MVE,2020-03-23T06:00:00,0.0,-1.0,7
MVE,2020-03-23T07:00:00,0.0,-1.1,46
MVE,2020-03-23T08:00:00,0.0,-0.7,132
MVE,2020-03-23T09:00:00,0.0,0.1,273
MVE,2020-03-23T10:00:00,0.0,2.0,659
MVE,2020-03-23T11:00:00,0.0,3.5,754
MVE,2020-03-23T12:00:00,0.0,4.7,826
MVE,2020-03-23T13:00:00,0.0,6.0,799
MVE,2020-03-23T14:00:00,0.0,6.1,715
MVE,2020-03-23T15:00:00,0.0,6.4,584
MVE,2020-03-23T16:00:00,0.0,6.4,409
MVE,2020-03-23T17:00:00,0.0,4.8,204
MVE,2020-03-23T18:00:00,0.0,2.6,27
MVE,2020-03-23T19:00:00,0.0,0.7,3
MVE,2020-03-23T20:00:00,0.0,-0.6,2
MVE,2020-03-23T21:00:00,0.0,-1.5,2
MVE,2020-03-23T22:00:00,0.0,-1.5,2
MVE,2020-03-23T23:00:00,0.0,-1.8,2
MVE,2020-03-24T00:00:00,0.0,-2.3,2
MVE,2020-03-24T01:00:00,0.0,-2.7,2
MVE,2020-03-24T02:00:00,0.0,-2.5,2
MVE,2020-03-24T03:00:00,0.0,-2.2,2
MVE,2020-03-24T04:00:00,0.0,-2.1,2
MVE,2020-03-24T05:00:00,0.0,-2.3,2
MVE,2020-03-24T06:00:00,0.0,-2.4,4
MVE,2020-03-24T07:00:00,0.0,-2.8,22
MVE,2020-03-24T08:00:00,0.0,-2.5,90
MVE,2020-03-24T09:00:00,0.0,-2.2,255
MVE,2020-03-24T10:00:00,0.0,-1.4,401
MVE,2020-03-24T11:00:00,0.0,-0.3,529
MVE,2020-03-24T12:00:00,0.0,1.2,670
MVE,2020-03-24T13:00:00,0.0,2.1,845
MVE,2020-03-24T14:00:00,0.0,2.8,746
MVE,2020-03-24T15:00:00,0.0,3.5,499
MVE,2020-03-24T16:00:00,0.0,3.5,359
MVE,2020-03-24T17:00:00,0.0,2.7,210
MVE,2020-03-24T18:00:00,0.0,1.2,27
MVE,2020-03-24T19:00:00,0.0,-0.2,2
MVE,2020-03-24T20:00:00,0.0,-0.6,2
MVE,2020-03-24T21:00:00,0.0,-0.7,2
MVE,2020-03-24T22:00:00,0.0,-2.0,2
MVE,2020-03-24T23:00:00,0.0,-2.5,2
MVE,2020-03-25T00:00:00,0.0,-2.9,2
MVE,2020-03-25T01:00:00,0.0,-4.1,2
MVE,2020-03-25T02:00:00,0.0,-3.9,2
MVE,2020-03-25T03:00:00,0.0,-4.2,2
MVE,2020-03-25T04:00:00,0.0,-4.8,2
MVE,2020-03-25T05:00:00,0.0,-5.4,2
MVE,2020-03-25T06:00:00,0.0,-5.3,11
MVE,2020-03-25T07:00:00,0.0,-4.4,132
MVE,2020-03-25T08:00:00,0.0,-3.8,351
MVE,2020-03-25T09:00:00,0.0,-2.5,563
MVE,2020-03-25T10:00:00,0.0,-1.3,710
MVE,2020-03-25T11:00:00,0.0,-0.4,765
MVE,2020-03-25T12:00:00,0.0,1.0,821
MVE,2020-03-25T13:00:00,0.0,2.0,790
MVE,2020-03-25T14:00:00,0.0,1.8,470
MVE,2020-03-25T15:00:00,0.0,2.0,371
MVE,2020-03-25T16:00:00,0.0,1.4,204
MVE,2020-03-25T17:00:00,0.0,0.3,63
MVE,2020-03-25T18:00:00,0.0,-0.9,24
MVE,2020-03-25T19:00:00,0.0,-1.5,2
MVE,2020-03-25T20:00:00,0.0,-2.2,2
MVE,2020-03-25T21:00:00,0.0,-2.5,2
MVE,2020-03-25T22:00:00,0.0,-2.6,2
MVE,2020-03-25T23:00:00,0.0,-2.9,2
MVE,2020-03-26T00:00:00,0.0,-3.3,2
MVE,2020-03-26T01:00:00,0.0,-3.7,2
MVE,2020-03-26T02:00:00,0.0,-3.9,2
MVE,2020-03-26T03:00:00,0.0,-4.3,2
MVE,2020-03-26T04:00:00,0.0,-4.6,2
MVE,2020-03-26T05:00:00,0.0,-5.0,2
MVE,2020-03-26T06:00:00,0.0,-4.9,11
MVE,2020-03-26T07:00:00,0.0,-4.7,148
MVE,2020-03-26T08:00:00,0.0,-3.6,382
MVE,2020-03-26T09:00:00,0.0,-1.6,556
MVE,2020-03-26T10:00:00,0.0,-0.3,695
MVE,2020-03-26T11:00:00,0.0,1.2,744
MVE,2020-03-26T12:00:00,0.0,2.1,827
MVE,2020-03-26T13:00:00,0.0,3.1,794
MVE,2020-03-26T14:00:00,0.0,4.1,718
MVE,2020-03-26T15:00:00,0.0,5.1,618
MVE,2020-03-26T16:00:00,0.0,4.5,380
MVE,2020-03-26T17:00:00,0.0,3.8,101
MVE,2020-03-26T18:00:00,0.0,3.3,21
MVE,2020-03-26T19:00:00,0.0,1.9,3
MVE,2020-03-26T20:00:00,0.0,0.3,3
MVE,2020-03-26T21:00:00,0.0,-0.4,2
MVE,2020-03-26T22:00:00,0.0,-0.6,2
MVE,2020-03-26T23:00:00,0.0,-0.7,2
MVE,2020-03-27T00:00:00,0.0,-0.8,2
MVE,2020-03-27T01:00:00,0.0,0.1,2
MVE,2020-03-27T02:00:00,0.0,-0.1,2
MVE,2020-03-27T03:00:00,0.0,-0.1,2
MVE,2020-03-27T04:00:00,0.0,0.1,2
MVE,2020-03-27T05:00:00,0.0,0.0,2
MVE,2020-03-27T06:00:00,0.0,0.2,16
MVE,2020-03-27T07:00:00,0.0,2.6,159
MVE,2020-03-27T08:00:00,0.0,4.4,370
MVE,2020-03-27T09:00:00,0.0,6.0,551
MVE,2020-03-27T10:00:00,0.0,7.6,715
MVE,2020-03-27T11:00:00,0.0,8.5,779
MVE,2020-03-27T12:00:00,0.0,10.0,809
MVE,2020-03-27T13:00:00,0.0,10.4,762
MVE,2020-03-27T14:00:00,0.0,10.3,504
MVE,2020-03-27T15:00:00,0.0,9.2,428
MVE,2020-03-27T16:00:00,0.0,8.2,290
MVE,2020-03-27T17:00:00,0.0,7.7,103
MVE,2020-03-27T18:00:00,0.0,5.8,26
MVE,2020-03-27T19:00:00,0.0,4.8,3
MVE,2020-03-27T20:00:00,0.0,4.6,3
MVE,2020-03-27T21:00:00,0.0,4.2,3
MVE,2020-03-27T22:00:00,0.0,3.3,3
MVE,2020-03-27T23:00:00,0.0,2.0,3
MVE,2020-03-28T00:00:00,0.0,2.5,2
MVE,2020-03-28T01:00:00,0.0,2.7,3
MVE,2020-03-28T02:00:00,0.0,2.7,3
MVE,2020-03-28T03:00:00,0.0,3.2,2
MVE,2020-03-28T04:00:00,0.0,2.9,3
MVE,2020-03-28T05:00:00,0.0,2.6,3
MVE,2020-03-28T06:00:00,0.0,2.2,19
MVE,2020-03-28T07:00:00,0.0,3.1,153
MVE,2020-03-28T08:00:00,0.0,4.1,372
MVE,2020-03-28T09:00:00,0.0,5.0,540
MVE,2020-03-28T10:00:00,0.0,6.2,680
MVE,2020-03-28T11:00:00,0.0,7.6,806
MVE,2020-03-28T12:00:00,0.0,8.8,944
MVE,2020-03-28T13:00:00,0.0,9.7,768
MVE,2020-03-28T14:00:00,0.0,9.3,338
MVE,2020-03-28T15:00:00,0.0,10.0,493
MVE,2020-03-28T16:00:00,0.0,10.6,415
MVE,2020-03-28T17:00:00,0.0,9.2,169
MVE,2020-03-28T18:00:00,0.0,8.1,21
MVE,2020-03-28T19:00:00,0.0,7.8,3
MVE,2020-03-28T20:00:00,0.0,6.8,3
MVE,2020-03-28T21:00:00,0.0,6.8,2
MVE,2020-03-28T22:00:00,0.0,6.3,3
MVE,2020-03-28T23:00:00,0.0,5.6,3
MVE,2020-03-29T00:00:00,0.0,5.3,3
MVE,2020-03-29T01:00:00,0.0,4.8,3
MVE,2020-03-29T02:00:00,0.0,4.0,3
MVE,2020-03-29T03:00:00,0.0,3.5,3
MVE,2020-03-29T04:00:00,0.0,3.1,3
MVE,2020-03-29T05:00:00,0.0,3.0,3
MVE,2020-03-29T06:00:00,0.0,2.9,15
MVE,2020-03-29T07:00:00,0.0,4.0,79
MVE,2020-03-29T08:00:00,0.0,4.5,185
MVE,2020-03-29T09:00:00,0.0,4.9,363
MVE,2020-03-29T10:00:00,0.0,5.4,260
MVE,2020-03-29T11:00:00,0.0,6.5,381
MVE,2020-03-29T12:00:00,0.0,6.3,247
MVE,2020-03-29T13:00:00,0.0,7.0,395
MVE,2020-03-29T14:00:00,0.5,6.0,237
MVE,2020-03-29T15:00:00,0.1,5.2,156
MVE,2020-03-29T16:00:00,0.0,4.6,95
MVE,2020-03-29T17:00:00,0.1,3.8,42
MVE,2020-03-29T18:00:00,0.1,3.1,11
MVE,2020-03-29T19:00:00,0.0,2.2,3
MVE,2020-03-29T20:00:00,0.0,1.1,3
MVE,2020-03-29T21:00:00,0.0,0.8,3
MVE,2020-03-29T22:00:00,0.0,0.1,3
MVE,2020-03-29T23:00:00,0.0,-0.7,2
MVE,2020-03-30T00:00:00,0.1,-1.0,2
MVE,2020-03-30T01:00:00,0.0,-1.0,2
MVE,2020-03-30T02:00:00,0.0,-1.4,2
MVE,2020-03-30T03:00:00,0.1,-1.7,2
MVE,2020-03-30T04:00:00,0.0,-1.7,2
MVE,2020-03-30T05:00:00,0.4,-2.1,2
MVE,2020-03-30T06:00:00,0.4,-2.0,11
MVE,2020-03-30T07:00:00,0.1,-1.9,89
MVE,2020-03-30T08:00:00,0.0,-1.5,208
MVE,2020-03-30T09:00:00,0.0,-1.4,165
MVE,2020-03-30T10:00:00,0.0,-1.0,202
MVE,2020-03-30T11:00:00,0.0,-0.7,174
MVE,2020-03-30T12:00:00,0.0,-0.1,289
MVE,2020-03-30T13:00:00,0.0,0.4,223
MVE,2020-03-30T14:00:00,0.0,1.1,218
MVE,2020-03-30T15:00:00,0.0,1.2,217
MVE,2020-03-30T16:00:00,0.0,1.1,206
MVE,2020-03-30T17:00:00,0.0,1.0,180
MVE,2020-03-30T18:00:00,0.0,-0.5,29
MVE,2020-03-30T19:00:00,0.0,-0.5,2
MVE,2020-03-30T20:00:00,0.0,-1.0,2
MVE,2020-03-30T21:00:00,0.0,-2.0,2
MVE,2020-03-30T22:00:00,0.0,-2.0,2
MVE,2020-03-30T23:00:00,0.0,-2.4,2
MVE,2020-03-31T00:00:00,0.0,-2.3,2
MVE,2020-03-31T01:00:00,0.0,-2.3,2
MVE,2020-03-31T02:00:00,0.0,-2.2,2
MVE,2020-03-31T03:00:00,0.0,-2.1,2
MVE,2020-03-31T04:00:00,0.0,-2.1,2
MVE,2020-03-31T05:00:00,0.0,-2.1,2
MVE,2020-03-31T06:00:00,0.0,-1.9,8
MVE,2020-03-31T07:00:00,0.0,-1.7,46
MVE,2020-03-31T08:00:00,0.0,-1.2,102
MVE,2020-03-31T09:00:00,0.0,-0.4,286
MVE,2020-03-31T10:00:00,0.0,0.8,355
MVE,2020-03-31T11:00:00,0.0,1.5,443
MVE,2020-03-31T12:00:00,0.0,3.1,875
MVE,2020-03-31T13:00:00,0.0,4.1,829
MVE,2020-03-31T14:00:00,0.0,4.4,746
MVE,2020-03-31T15:00:00,0.0,5.2,611
